SH2-195	2.66835	59.64883	HII		
SH2-196	2.85534	62.23147	HII		
SH2-197	2.69873	59.64604	HII		
SH2-198	2.83384	59.69999	HII		
SH2-199	2.90933	60.40938	HII		
SH2-200	3.17919	62.81549	HII		
SH2-201	3.05288	60.47835	HII		
SH2-202	3.31432	59.63400	HII		
SH2-203	3.36695	54.87779	HII		
SH2-204	3.92935	57.42894	HII		
SH2-205	3.93560	53.19439	HII		
SH2-206	4.05363	51.32953	HII		
SH2-207	4.33471	53.14366	HII		
SH2-208	4.32942	52.97767	HII		
SH2-209	4.18417	51.16295	HII		
SH2-210	4.51642	52.55291	HII		
SH2-211	4.61606	50.93935	HII		
SH2-212	4.67716	50.38101	HII		
SH2-213	4.34527	44.92488	HII		
SH2-214	4.35970	44.37295	HII		
SH2-215	4.29249	42.61494	HII		
SH2-216	4.74918	46.82085	HII		
SH2-217	4.97987	48.00569	HII		
SH2-218	5.68794	52.18841	HII		
SH2-219	4.93556	47.39515	HII		
SH2-220	4.01066	36.61725	HII		
SH2-221	5.02778	46.34883	HII		
SH2-222	4.50274	35.27006	HII		
SH2-223	5.28664	42.21184	HII		
SH2-224	5.45448	42.97119	HII		
SH2-225	5.45011	40.62162	HII		
SH2-226	5.18523	37.99261	HII		
SH2-227	5.33147	38.95518	HII		
SH2-228	5.22642	37.45339	HII		
SH2-229	5.27194	34.46337	HII		
SH2-230	5.37510	34.13193	HII		
SH2-231	5.65544	35.92495	HII		
SH2-232	5.70741	36.20077	HII		
SH2-233	5.64530	35.79308	HII		
SH2-234	5.46883	34.43514	HII		
SH2-235	5.68372	35.85418	HII		
SH2-236	5.37606	33.36507	HII		
SH2-237	5.52374	34.27722	HII		
SH2-238	4.36388	19.53771	HII		
SH2-239	4.52150	18.11669	HII		
SH2-240	5.68343	28.10372	HII		
SH2-241	6.06870	30.24778	HII		
SH2-242	5.86427	27.01071	HII		
SH2-243	5.65626	23.29072	HII		
SH2-244	5.57520	21.95238	HII		
SH2-245	4.04263	4.12858	HII		
SH2-246	5.03600	14.09569	HII		
SH2-247	6.14176	21.61996	HII		
SH2-248	6.27741	22.50025	HII		
SH2-249	6.34951	23.08980	HII		
