LDN-324	17.36273	-10.38120	DkN		
LDN-325	17.89769	-15.00920	DkN		
LDN-326	17.83082	-14.43070	DkN		
LDN-327	18.28209	-18.06460	DkN		
LDN-328	18.28207	-17.99790	DkN		
LDN-329	18.67470	-20.86950	DkN		
LDN-330	17.84077	-14.28000	DkN		
LDN-331	18.28201	-17.81460	DkN		
LDN-332	18.34878	-18.14300	DkN		
LDN-333	18.18166	-16.82190	DkN		
LDN-334	18.66622	-20.45350	DkN		
LDN-335	18.31867	-17.81190	DkN		
LDN-336	18.33203	-17.89430	DkN		
LDN-337	17.96431	-14.85430	DkN		
LDN-338	17.93085	-14.50680	DkN		
LDN-339	17.94255	-14.58920	DkN		
LDN-340	17.98089	-14.60310	DkN		
LDN-341	17.98924	-14.66920	DkN		
LDN-342	18.36527	-17.64180	DkN		
LDN-343	18.48219	-18.40000	DkN		
LDN-344	18.69936	-19.95110	DkN		
LDN-345	17.89723	-13.67590	DkN		
LDN-346	18.71602	-19.94990	DkN		
LDN-347	18.13119	-15.49220	DkN		
LDN-348	18.16459	-15.65640	DkN		
LDN-349	17.85200	-13.01250	DkN		
LDN-350	18.46531	-17.80130	DkN		
LDN-351	18.39845	-17.22280	DkN		
LDN-352	17.76332	-12.01890	DkN		
LDN-353	18.54880	-18.29520	DkN		
LDN-354	18.41513	-17.25490	DkN		
LDN-355	17.86355	-12.67830	DkN		
LDN-356	18.50694	-17.71490	DkN		
LDN-357	18.26461	-15.73250	DkN		
LDN-358	17.88017	-12.51040	DkN		
LDN-359	18.38152	-16.47400	DkN		
LDN-360	17.86175	-12.26180	DkN		
LDN-361	17.86672	-12.17810	DkN		
LDN-362	18.49840	-17.13220	DkN		
LDN-363	17.98033	-13.00310	DkN		
LDN-364	18.58189	-17.62620	DkN		
LDN-365	18.71549	-18.44990	DkN		
LDN-367	17.82965	-11.01410	DkN		
LDN-368	18.08873	-13.16190	DkN		
LDN-369	18.76871	-18.19610	DkN		
LDN-370	18.50975	-16.21470	DkN		
LDN-371	17.29464	-6.05270	DkN		
LDN-372	18.50969	-16.06470	DkN		
LDN-373	17.42831	-7.04310	DkN		
LDN-374	18.49793	-15.79890	DkN		
LDN-375	18.14700	-12.99100	DkN		
LDN-376	18.38088	-14.64070	DkN		
LDN-377	19.53813	-22.39260	DkN		
LDN-378	18.61463	-15.95710	DkN		
LDN-379	18.51437	-15.13100	DkN		
LDN-380	18.38065	-13.97400	DkN		
LDN-381	18.62291	-15.78980	DkN		
LDN-382	17.79565	-9.01650	DkN		
LDN-383	18.04633	-10.99830	DkN		
LDN-384	18.04624	-10.74830	DkN		
LDN-385	18.58093	-14.84290	DkN		
LDN-386	18.21332	-11.98620	DkN		
LDN-387	17.31067	-4.05150	DkN		
LDN-388	18.54738	-14.21190	DkN		
LDN-389	18.54735	-14.12860	DkN		
LDN-390	18.59745	-14.45830	DkN		
LDN-391	17.26035	-3.05510	DkN		
LDN-392	17.89549	-8.50930	DkN		
LDN-393	17.74505	-7.18690	DkN		
LDN-394	18.36339	-12.22520	DkN		
LDN-395	18.64733	-14.12140	DkN		
LDN-396	18.53371	-13.21290	DkN		
LDN-397	18.04577	-9.33170	DkN		
LDN-398	18.54707	-13.29530	DkN		
LDN-399	18.44680	-12.46920	DkN		
LDN-400	17.92874	-8.25680	DkN		
LDN-401	18.63555	-13.78890	DkN		
LDN-402	18.49688	-12.71560	DkN		
LDN-403	18.61378	-13.45710	DkN		
LDN-404	18.49679	-12.46560	DkN		
LDN-405	18.37981	-11.47400	DkN		
LDN-406	18.42991	-11.80370	DkN		
